0] builtin=0 custom=0
op[1] builtin=0 custom=0
op[2] builtin=0 custom=0
op[3] builtin=0 custom=0
op[4] builtin=0 custom=0
op[5] builtin=0 custom=0
op[6] builtin=0 custom=0
Input type: 1
Input bytes: 1536
ADXL345 Initialized
window_samples = 128
ESP-ROM:esp32c6-20220919
0] builtin=0 custom=0
op[1] builtin=0 custom=0
op[2] builtin=0 custom=0
op[3] builtin=0 custom=0
op[4] builtin=0 custom=0
op[5] builtin=0 custom=0
op[6] builtin=0 custom=0
Input type: 1
Input bytes: 1536
ADXL345 Initialized
window_samples = 128
ERR unknown command (type 'help')
OK mode=LOG
M,14438,W,1,START
OK start
S,264179,-38,-73,332
M,264179,RING,17,END
OK end
M,270538,RING,18,START
OK start
S,270539,-34,4,254
S,270549,-41,9,247
S,270559,-49,7,242
S,270569,-50,7,234
S,270579,-42,7,236
S,270589,-32,0,239
S,270599,-23,-8,236
S,270609,-17,-16,232
S,270619,-12,-21,223
S,270629,-8,-23,214
S,270639,-8,-31,212
S,270649,-23,-43,219
S,270659,-46,-58,220
S,270669,-60,-57,213
S,270679,-44,-62,217
S,270689,-9,-61,222
S,270699,24,-59,229
S,270709,36,-75,234
S,270719,26,-80,221
S,270729,3,-76,201
S,270739,-25,-78,218
S,270749,-48,-93,220
S,270759,-53,-95,227
S,270769,-71,-105,218
S,270779,-73,-94,213
S,270789,-59,-81,207
S,270799,-41,-68,202
S,270809,-63,-100,242
S,270819,-88,-126,276
S,270829,-111,-132,280
S,270839,-99,-108,284
S,270849,-80,-80,277
S,270859,-69,-56,268
S,270869,-54,-34,267
S,270879,-47,-19,263
S,270889,-44,-27,265
S,270899,-52,-49,284
S,270909,-73,-85,307
S,270919,-90,-108,320
S,270929,-68,-104,332
S,270939,-31,-64,332
S,270949,-27,-26,307
S,270959,-15,-11,313
S,270969,-4,15,291
S,270979,-28,16,309
S,270989,-52,-34,312
S,270999,-7,-35,371
S,271009,61,2,405
S,271019,90,24,436
S,271029,56,46,431
S,271039,19,72,406
S,271049,-4,92,385
S,271059,-17,99,364
S,271069,5,94,356
S,271079,54,84,365
S,271089,78,65,368
S,271099,80,49,376
S,271109,79,57,373
S,271119,64,69,353
S,271129,47,82,342
S,271139,39,74,341
S,271149,46,61,335
S,271159,64,39,350
S,271169,92,37,346
S,271179,71,43,354
S,271189,84,60,352
S,271199,57,45,330
S,271209,17,47,327
S,271219,37,78,321
S,271229,51,99,313
S,271239,37,103,315
S,271249,41,110,313
S,271259,60,113,322
S,271269,63,110,325
S,271279,59,93,316
S,271289,53,81,317
S,271299,62,77,332
S,271309,74,84,343
S,271319,63,96,334
S,271329,39,102,324
S,271339,20,108,304
S,271353,-1,107,284
S,271359,-43,101,270
S,271369,-90,85,255
S,271379,-45,75,264
S,271389,99,141,288
S,271399,120,142,277
S,271409,54,92,276
S,271419,25,64,272
S,271429,24,67,279
S,271439,1,67,272
S,271449,-29,70,258
S,271459,-44,92,242
S,271469,-4,106,245
S,271479,60,149,261
S,271489,46,147,262
S,271499,21,128,261
S,271509,45,134,257
S,271519,54,140,244
S,271529,45,139,244
S,271539,51,135,233
S,271549,68,144,224
S,271559,85,147,219
S,271569,82,142,205
S,271579,71,127,195
S,271589,61,103,192
S,271599,57,85,197
S,271609,57,67,200
S,271619,68,63,196
S,271629,105,77,192
S,271639,122,92,179
S,271649,100,101,162
S,271659,73,113,137
S,271669,56,123,122
S,271679,41,121,114
S,271689,29,97,110
S,271699,17,69,122
S,271709,29,51,134
S,271719,65,38,153
S,271729,99,46,170
S,271739,102,50,166
S,271749,84,46,150
S,271759,66,33,137
S,271769,47,22,127
S,271779,23,1,135
S,271789,4,-20,132
S,271799,-5,-46,140
S,271809,-10,-70,155
S,271819,-4,-79,169
S,271829,16,-76,172
S,271839,32,-70,183
S,271849,30,-67,179
S,271859,24,-64,159
S,271869,23,-76,158
S,271879,23,-104,167
S,271889,14,-136,182
S,271899,-13,-163,187
S,271909,-50,-183,200
S,271919,-73,-197,212
S,271929,-77,-191,220
S,271939,-73,-161,217
S,271949,-71,-123,197
S,271959,-64,-105,189
S,271969,-43,-118,201
S,271979,-27,-127,211
S,271989,-27,-140,234
S,271999,-45,-172,253
S,272009,-77,-191,265
S,272019,-116,-195,272
S,272029,-133,-182,265
S,272039,-120,-145,272
S,272049,-77,-111,278
S,272059,-50,-82,277
S,272069,-28,-65,267
S,272079,-19,-57,269
S,272089,-37,-85,316
S,272099,-66,-120,341
S,272109,-62,-119,342
S,272119,-37,-143,372
S,272129,-12,-128,374
S,272139,-17,-116,343
S,272149,-43,-118,323
S,272159,-69,-103,301
S,272169,-114,-106,304
S,272179,-148,-130,344
S,272189,-149,-140,366
S,272199,-129,-133,377
S,272209,-96,-98,384
S,272219,-72,-82,381
S,272229,-61,-75,380
S,272239,-69,-53,347
S,272249,-84,-74,348
S,272259,-107,-90,353
S,272269,-117,-96,366
S,272279,-105,-103,371
S,272289,-64,-80,364
S,272299,-53,-67,372
S,272309,-62,-56,352
S,272319,-55,-57,327
S,272329,-39,-42,333
S,272339,-32,-40,313
M,272339,RING,18,END
OK end
M,282248,RING,19,START
OK start
S,282249,-24,8,265
S,282259,-23,7,262
S,282269,-19,7,261
S,282279,-19,7,258
S,282289,-20,5,257
S,282299,-17,4,254
S,282309,-20,7,248
S,282319,-24,3,243
S,282329,-25,2,238
S,282339,-23,-2,238
S,282349,-15,-1,231
S,282359,-3,-2,225
S,282369,14,3,217
S,282379,29,-12,210
S,282389,20,-22,223
S,282399,6,-21,230
S,282409,12,-7,217
S,282419,12,-1,228
S,282429,7,7,223
S,282439,10,-3,225
S,282449,17,-10,228
S,282459,17,-22,215
S,282469,48,-19,224
S,282479,44,-37,219
S,282489,6,-66,239
S,282499,-23,-78,229
S,282509,12,-75,274
S,282519,0,-65,248
S,282529,-6,-70,244
S,282539,11,-41,258
S,282549,28,-33,240
S,282559,34,-44,239
S,282569,15,-50,249
S,282579,-17,-78,258
S,282589,-50,-82,272
S,282599,-75,-99,268
S,282609,-77,-107,274
S,282619,-64,-100,277
S,282629,-67,-93,273
S,282639,-71,-97,270
S,282649,-73,-110,267
S,282659,-67,-119,270
S,282669,-64,-125,296
S,282679,-61,-139,328
S,282689,-41,-111,327
S,282699,-30,-74,323
S,282709,-28,-51,315
S,282719,-23,-25,304
S,282729,-34,-11,290
S,282739,-47,-19,287
S,282749,-56,-38,287
S,282759,-50,-69,302
S,282769,-37,-101,320
S,282779,-22,-113,339
S,282789,-20,-104,348
S,282799,-9,-74,345
S,282809,-19,-8,309
S,282819,-50,20,289
S,282829,-69,27,271
S,282839,-58,13,292
S,282849,-30,-17,326
S,282859,25,-47,369
S,282869,85,-38,399
S,282879,108,-16,407
S,282889,86,15,392
S,282899,58,45,361
S,282909,51,70,337
S,282919,55,77,341
S,282929,44,80,355
S,282939,59,75,315
S,282949,114,115,366
S,282959,86,92,363
S,282969,52,79,341
S,282979,89,115,358
S,282989,111,128,340
S,282999,114,130,341
S,283009,109,132,358
S,283019,74,123,381
S,283029,67,147,335
S,283039,55,144,329
S,283049,35,132,322
S,283059,84,120,317
S,283069,134,147,335
S,283079,117,143,320
S,283089,95,144,319
S,283099,96,151,316
S,283109,92,165,292
S,283119,63,162,295
S,283129,20,150,278
S,283139,-1,131,280
S,283149,68,148,287
S,283159,135,179,291
S,283169,127,170,288
S,283179,97,145,281
S,283189,84,138,283
S,283199,76,139,266
S,283209,62,137,266
S,283219,39,128,254
S,283229,27,131,237
S,283239,59,120,234
S,283249,114,147,247
S,283259,128,150,251
S,283269,117,141,240
S,283279,98,140,237
S,283289,83,150,219
S,283299,67,154,196
S,283309,56,155,175
S,283319,52,150,165
S,283329,48,142,162
S,283339,50,131,163
S,283349,88,130,174
S,283359,124,143,181
S,283369,116,141,181
S,283379,88,143,163
S,283389,81,154,150
S,283399,78,157,133
S,283413,66,134,123
S,283419,55,108,124
S,283429,40,77,124
S,283439,59,52,138
S,283449,92,32,158
S,283459,108,33,172
S,283469,94,40,169
S,283479,68,54,145
S,283489,43,47,136
S,283499,21,33,129
S,283509,3,14,128
S,283519,0,-5,131
S,283529,5,-33,138
S,283539,14,-72,163
S,283549,31,-82,188
S,283559,39,-72,200
S,283569,13,-55,201
S,283579,-31,-43,190
S,283589,-47,-38,188
S,283599,-38,-45,191
S,283609,-24,-62,198
S,283619,-19,-75,201
S,283629,-16,-89,204
S,283639,-14,-94,220
S,283649,-36,-98,235
S,283659,-60,-117,254
S,283669,-70,-109,256
S,283679,-67,-95,248
S,283689,-60,-77,235
S,283699,-43,-73,231
S,283709,-33,-78,230
S,283719,-37,-84,233
S,283729,-54,-92,245
S,283739,-67,-91,253
S,283749,-73,-84,260
S,283759,-75,-84,267
S,283769,-72,-80,264
S,283779,-64,-72,256
S,283789,-59,-68,247
S,283799,-59,-71,234
S,283809,-55,-77,231
S,283819,-51,-91,255
S,283829,-45,-109,272
S,283839,-41,-109,277
S,283849,-37,-115,283
S,283859,-37,-116,278
S,283869,-48,-97,264
S,283879,-49,-78,248
S,283889,-49,-64,253
S,283899,-54,-63,276
S,283909,-62,-61,298
S,283919,-63,-61,312
S,283929,-61,-65,309
S,283939,-60,-65,303
S,283949,-50,-73,292
S,283959,-47,-78,285
S,283969,-50,-89,278
S,283979,-56,-98,289
S,283989,-62,-103,328
S,283999,-68,-95,361
S,284009,-67,-80,373
S,284019,-66,-57,369
S,284029,-63,-37,361
S,284039,-58,-29,353
S,284049,-57,-30,349
M,284049,RING,19,END
OK end
M,292338,RING,20,START
OK start
S,292339,-29,5,266
S,292349,-25,5,269
S,292359,-23,3,269
S,292369,-23,2,265
S,292379,-25,0,265
S,292389,-22,-3,263
S,292399,-22,-2,259
S,292409,-20,0,259
S,292419,-17,8,257
S,292429,-14,13,255
S,292439,-10,9,255
S,292449,-4,7,251
S,292459,-2,0,245
S,292469,2,1,231
S,292479,8,-4,230
S,292489,12,-12,218
S,292499,10,-24,214
S,292509,11,-34,208
S,292519,-10,-37,220
S,292529,-23,-50,220
S,292539,-28,-42,223
S,292549,-13,-38,216
S,292559,0,-27,214
S,292569,19,-24,205
S,292579,37,-19,200
S,292589,42,-7,198
S,292599,44,-23,216
S,292609,30,-29,226
S,292619,17,-36,236
S,292629,11,-42,231
S,292639,23,-32,245
S,292649,18,-30,241
S,292659,28,-36,247
S,292669,14,-48,245
S,292679,-6,-60,234
S,292689,-26,-84,228
S,292699,-42,-113,230
S,292709,-63,-133,265
S,292719,-57,-149,277
S,292729,-38,-151,286
S,292739,-6,-124,281
S,292749,-18,-113,264
S,292759,-55,-91,241
S,292769,-89,-80,243
S,292779,-113,-87,240
S,292789,-128,-100,276
S,292799,-131,-116,289
S,292809,-108,-89,297
S,292819,-87,-83,297
S,292829,-58,-68,300
S,292839,-26,-50,305
S,292849,-36,-29,298
S,292859,-44,-39,283
S,292869,-81,-32,305
S,292879,-52,-45,309
S,292889,3,-11,329
S,292899,34,-7,361
S,292909,45,-14,386
S,292919,61,-12,396
S,292929,74,12,404
S,292939,74,29,399
S,292949,61,41,388
S,292959,47,49,388
S,292969,31,44,384
S,292979,9,38,380
S,292989,14,42,376
S,292999,33,94,376
S,293009,124,116,380
S,293019,139,114,355
S,293029,106,125,404
S,293039,86,112,357
S,293049,96,124,374
S,293059,87,104,383
S,293069,86,63,374
S,293079,107,66,404
S,293089,106,62,404
S,293099,89,81,385
S,293109,79,107,365
S,293119,82,128,334
S,293129,82,159,327
S,293139,61,147,307
S,293149,55,117,314
S,293159,42,97,324
S,293169,32,77,318
S,293179,26,74,335
S,293189,58,71,321
S,293199,90,90,317
S,293209,139,104,311
S,293219,139,129,310
S,293229,88,122,290
S,293239,48,126,284
S,293249,32,141,280
S,293259,9,153,266
S,293269,-5,152,252
S,293279,-6,138,252
S,293289,44,111,248
S,293299,122,129,259
S,293309,134,97,272
S,293319,104,77,262
S,293329,77,73,251
S,293339,72,85,248
S,293349,54,100,241
S,293359,28,112,223
S,293369,20,122,203
S,293379,26,127,202
S,293389,34,128,195
S,293399,77,141,204
S,293409,100,138,212
S,293419,97,130,185
S,293429,78,111,188
S,293439,64,101,198
S,293449,51,121,175
S,293463,48,101,252
S,293469,48,101,252
S,293479,86,123,49
S,293489,79,118,178
S,293499,95,110,160
S,293509,102,87,192
S,293519,107,81,184
S,293529,101,74,185
S,293539,74,60,173
S,293549,66,44,157
S,293559,61,61,143
S,293569,54,56,145
S,293579,44,41,155
S,293589,49,30,172
S,293599,61,28,184
S,293609,76,29,190
S,293619,87,37,191
S,293629,70,43,182
S,293639,39,38,174
S,293649,16,23,172
S,293659,2,6,176
S,293669,-8,0,176
S,293679,-4,-10,189
S,293689,18,-14,205
S,293699,49,-13,225
S,293709,61,-2,237
S,293719,37,14,221
S,293729,10,16,216
S,293739,5,7,208
S,293749,7,1,199
S,293759,10,-25,201
S,293769,18,-51,202
S,293779,26,-72,215
S,293789,26,-77,238
S,293799,7,-86,250
S,293809,-23,-84,247
S,293819,-41,-80,237
S,293829,-48,-79,227
S,293839,-45,-84,217
S,293849,-28,-83,215
S,293859,1,-96,213
S,293869,28,-91,222
S,293879,17,-85,230
S,293889,-15,-101,235
S,293899,-44,-117,244
S,293909,-55,-117,238
S,293919,-53,-101,229
S,293929,-47,-93,223
S,293939,-28,-81,212
S,293949,-3,-82,215
S,293959,7,-74,227
S,293969,-7,-79,246
S,293979,-34,-99,253
S,293989,-49,-111,259
S,293999,-42,-106,255
S,294009,-30,-95,257
S,294019,-15,-71,250
S,294029,-4,-61,263
S,294039,-7,-46,280
S,294049,-30,-52,303
S,294059,-49,-46,310
S,294069,-56,-46,322
S,294079,-55,-53,338
S,294089,-58,-51,341
S,294099,-66,-40,353
S,294109,-69,-31,353
S,294119,-72,-15,356
S,294129,-75,-7,372
S,294139,-68,-4,380
M,294139,RING,20,END
OK end
M,360178,SLOPE,21,START
OK start
S,360179,-81,54,238
S,360189,-86,42,238
S,360199,-92,36,234
S,360209,-90,39,231
S,360219,-76,54,230
S,360229,-67,61,227
S,360239,-65,55,238
S,360249,-73,56,234
S,360259,-78,54,217
S,360269,-90,47,206
S,360279,-97,33,202
S,360289,-95,27,204
S,360299,-88,29,200
S,360309,-91,24,217
S,360319,-91,13,229
S,360329,-88,18,227
S,360339,-85,24,222
S,360349,-88,27,217
S,360359,-84,28,214
S,360369,-77,24,221
S,360379,-68,6,222
S,360389,-67,-28,226
S,360399,-59,-43,227
S,360409,-53,-46,221
S,360419,-44,-53,217
S,360429,-29,-60,210
S,360439,-15,-62,193
S,360449,-14,-83,197
S,360459,-20,-109,201
S,360469,-40,-122,195
S,360479,-59,-137,210
S,360489,-68,-147,206
S,360499,-65,-140,204
S,360509,-47,-128,200
S,360519,-27,-132,206
S,360529,-24,-131,216
S,360539,-70,-138,261
S,360549,-75,-133,293
S,360559,-31,-77,296
S,360569,-1,-22,264
S,360579,-9,-30,248
S,360589,-23,-19,219
S,360599,-33,4,188
S,360609,-85,3,225
S,360619,-123,-36,250
S,360629,-121,-41,281
S,360639,-75,-24,292
S,360649,-31,20,285
S,360659,4,76,269
S,360669,27,120,251
S,360679,-2,124,211
S,360689,-57,110,192
S,360699,-96,80,196
S,360709,-104,59,246
S,360719,-104,31,315
S,360729,-75,35,334
S,360739,-31,80,347
S,360749,1,132,311
S,360759,25,142,306
S,360769,28,156,268
S,360779,-1,133,255
S,360789,-27,107,253
S,360799,-32,173,294
S,360809,-15,138,330
S,360819,14,251,310
S,360829,31,245,338
S,360839,8,257,337
S,360849,10,255,310
S,360859,7,242,320
S,360869,5,211,314
S,360879,4,186,343
S,360889,36,190,348
S,360899,77,205,365
S,360909,101,229,360
S,360919,121,244,371
S,360929,129,237,376
S,360939,98,237,306
S,360949,106,255,283
S,360959,105,246,265
S,360969,93,229,259
S,360979,96,223,268
S,360989,107,215,300
S,360999,110,216,290
S,361009,107,207,322
S,361019,108,201,307
S,361029,87,183,276
S,361039,69,167,265
S,361049,63,167,262
S,361059,64,164,262
S,361069,82,138,294
S,361079,70,114,308
S,361089,75,82,326
S,361099,55,59,330
S,361109,28,18,296
S,361119,3,15,288
S,361129,7,11,271
S,361139,-18,2,248
S,361149,-29,9,256
S,361159,-13,20,267
S,361169,-1,3,283
S,361179,-4,-16,303
S,361189,-21,-40,319
S,361199,-33,-59,321
S,361209,-49,-62,312
S,361219,-55,-51,285
S,361229,-68,-46,266
S,361239,-86,-47,241
S,361249,-91,-55,219
S,361259,-89,-48,232
S,361269,-73,-49,248
S,361279,-87,-64,269
S,361289,-89,-86,270
S,361299,-105,-97,256
S,361309,-118,-103,225
S,361319,-127,-109,199
S,361329,-123,-106,211
S,361339,-98,-93,240
S,361349,-99,-32,340
S,361359,-70,-125,268
S,361369,-103,-144,281
S,361379,-105,-111,272
S,361389,-86,-104,289
S,361399,-80,-130,290
S,361409,-96,-115,285
S,361419,-96,-107,285
S,361429,-89,-95,286
S,361439,-81,-86,283
S,361449,-79,-71,279
S,361459,-81,-68,277
S,361469,-82,-62,270
S,361479,-85,-47,259
S,361489,-93,-34,246
S,361499,-94,-27,238
S,361509,-89,-20,239
S,361519,-82,-12,244
S,361529,-73,-6,250
S,361539,-65,1,260
S,361549,-56,2,263
S,361559,-51,9,263
S,361569,-52,6,267
S,361579,-56,5,271
S,361589,-59,7,269
S,361599,-60,19,262
S,361609,-60,28,260
S,361619,-60,38,257
S,361629,-62,45,253
S,361639,-66,43,253
S,361649,-65,36,254
S,361659,-65,37,256
S,361669,-66,28,262
S,361679,-69,24,263
S,361689,-71,24,265
S,361699,-69,28,266
S,361709,-62,38,263
S,361719,-57,47,270
S,361729,-52,44,271
S,361739,-52,44,274
S,361749,-57,36,274
S,361759,-62,29,269
S,361769,-67,26,267
S,361779,-70,22,268
S,361789,-71,24,264
S,361803,-70,27,266
S,361809,-65,31,262
S,361819,-60,41,265
S,361829,-57,40,264
S,361839,-57,41,265
S,361849,-57,42,262
S,361859,-61,41,261
S,361869,-64,38,259
S,361879,-67,38,260
S,361889,-64,38,260
S,361899,-65,38,256
S,361909,-62,33,256
S,361919,-61,33,257
S,361929,-62,32,258
S,361939,-60,29,260
S,361949,-59,30,264
S,361959,-64,30,262
S,361969,-65,27,260
S,361979,-65,30,261
M,361979,SLOPE,21,END
OK end
M,369078,SLOPE,22,START
OK start
S,369079,-105,44,250
S,369089,-104,40,250
S,369099,-101,50,247
S,369109,-103,52,243
S,369119,-106,49,243
S,369129,-105,46,240
S,369139,-102,52,240
S,369149,-98,42,237
S,369159,-101,36,236
S,369169,-102,31,239
S,369179,-102,22,237
S,369189,-103,14,238
S,369199,-92,14,240
S,369209,-84,11,237
S,369219,-83,2,226
S,369229,-85,-16,226
S,369239,-78,-24,229
S,369249,-74,-28,223
S,369259,-81,-47,223
S,369269,-84,-63,226
S,369279,-81,-81,230
S,369289,-72,-93,219
S,369299,-61,-100,207
S,369309,-61,-116,194
S,369319,-63,-121,222
S,369329,-49,-101,233
S,369339,-48,-115,235
S,369349,-64,-125,233
S,369359,-61,-129,214
S,369369,-52,-118,195
S,369379,-59,-94,193
S,369389,-83,-107,193
S,369399,-110,-109,190
S,369409,-113,-111,195
S,369419,-104,-102,193
S,369429,-66,-74,191
S,369439,-28,-45,190
S,369449,-16,-36,191
S,369459,-49,-28,208
S,369469,-67,-43,262
S,369479,-77,-17,274
S,369489,-91,9,263
S,369499,-88,23,232
S,369509,-74,43,206
S,369519,-52,54,210
S,369529,-13,97,217
S,369539,-6,142,254
S,369549,-21,158,300
S,369559,-15,174,323
S,369569,-6,193,300
S,369579,-24,184,280
S,369589,-44,136,256
S,369599,-65,104,241
S,369609,-65,80,249
S,369619,-25,107,285
S,369629,-9,132,352
S,369639,-8,236,388
S,369649,7,188,328
S,369659,36,222,318
S,369669,41,240,286
S,369679,34,195,283
S,369689,24,162,299
S,369699,16,107,340
S,369709,21,122,379
S,369719,45,124,377
S,369729,27,149,358
S,369739,25,148,333
S,369749,45,180,320
S,369759,51,196,300
S,369769,32,172,304
S,369779,42,204,284
S,369789,67,221,293
S,369799,67,210,321
S,369809,77,206,314
S,369819,79,205,306
S,369829,53,213,303
S,369843,54,174,288
S,369849,54,174,288
S,369859,72,180,284
S,369869,71,171,284
S,369879,66,155,274
S,369889,72,164,263
S,369899,73,156,268
S,369909,67,166,264
S,369919,60,181,261
S,369929,58,177,249
S,369939,38,177,254
S,369949,66,183,267
S,369959,71,171,300
S,369969,67,144,289
S,369979,57,116,285
S,369989,59,85,289
S,369999,57,66,282
S,370009,42,51,269
S,370019,26,47,253
S,370029,10,50,248
S,370039,14,62,252
S,370049,19,66,262
S,370059,33,65,280
S,370069,45,50,293
S,370079,46,29,313
S,370089,44,3,334
S,370099,38,0,336
S,370109,24,25,312
S,370119,4,42,273
S,370129,-25,33,244
S,370139,-33,44,224
S,370149,-32,42,241
S,370159,-28,27,234
S,370169,-37,-1,250
S,370179,-43,-29,261
S,370189,-39,-55,273
S,370199,-48,-68,273
S,370209,-75,-93,261
S,370219,-106,-98,220
S,370229,-130,-91,192
S,370239,-109,-88,207
S,370249,-67,-61,227
S,370259,-25,-94,158
S,370269,-66,-100,241
S,370279,-67,-126,275
S,370289,-67,-109,288
S,370299,-59,-131,304
S,370309,-68,-125,294
S,370319,-92,-146,288
S,370329,-106,-164,298
S,370339,-99,-174,312
S,370349,-103,-166,305
S,370359,-106,-146,292
S,370369,-101,-125,291
S,370379,-91,-106,284
S,370389,-90,-72,273
S,370399,-86,-58,261
S,370409,-86,-44,259
S,370419,-86,-41,256
S,370429,-86,-35,259
S,370439,-77,-40,265
S,370449,-72,-30,270
S,370459,-69,-33,266
S,370469,-73,-27,266
S,370479,-72,-28,262
S,370489,-70,-15,261
S,370499,-64,-3,259
S,370509,-63,8,255
S,370519,-59,16,254
S,370529,-60,19,254
S,370539,-61,17,255
S,370549,-62,7,260
S,370559,-63,3,261
S,370569,-62,0,259
S,370579,-57,4,266
S,370589,-52,10,265
S,370599,-49,17,266
S,370609,-46,25,267
S,370619,-43,26,267
S,370629,-43,28,268
S,370639,-46,27,266
S,370649,-47,28,265
S,370659,-47,27,263
S,370669,-50,25,263
S,370679,-49,24,267
S,370689,-50,24,273
S,370699,-48,23,272
S,370709,-48,24,274
S,370719,-48,23,270
S,370729,-45,23,270
S,370739,-46,21,270
S,370749,-49,17,265
S,370759,-56,12,265
S,370769,-58,7,261
S,370779,-61,6,262
S,370789,-62,-2,268
S,370799,-61,0,270
S,370809,-58,-2,274
S,370819,-57,0,272
S,370829,-53,6,268
S,370839,-52,12,265
S,370849,-55,17,260
S,370859,-55,19,258
S,370869,-57,17,258
S,370879,-58,13,260
M,370879,SLOPE,22,END
OK end
M,379598,SLOPE,23,START
OK start
S,379599,-67,60,252
S,379609,-64,61,251
S,379619,-58,63,252
S,379629,-59,62,253
S,379639,-63,56,255
S,379649,-67,52,256
S,379659,-66,47,257
S,379669,-70,49,254
S,379679,-74,43,249
S,379689,-81,39,244
S,379699,-85,34,242
S,379709,-82,40,247
S,379719,-75,44,248
S,379729,-66,50,247
S,379739,-64,54,242
S,379749,-67,47,233
S,379759,-71,41,229
S,379769,-71,33,230
S,379779,-74,24,232
S,379789,-72,14,234
S,379799,-67,9,243
S,379809,-61,-4,242
S,379819,-56,-18,236
S,379829,-52,-32,233
S,379839,-41,-47,216
S,379849,-33,-51,208
S,379859,-40,-72,212
S,379869,-45,-96,206
S,379879,-56,-80,199
S,379893,-52,-102,196
S,379899,-48,-101,203
S,379909,-52,-123,209
S,379919,-48,-142,199
S,379929,-35,-133,204
S,379939,-29,-119,216
S,379949,-40,-144,216
S,379959,-30,-140,209
S,379969,-34,-98,222
S,379979,-32,-104,214
S,379989,-31,-95,197
S,379999,-38,-89,188
S,380009,-43,-86,193
S,380019,-56,-68,255
S,380029,-65,-71,258
S,380039,-66,-53,271
S,380049,-50,-61,261
S,380059,-37,-55,227
S,380069,-21,-34,216
S,380079,21,29,217
S,380089,41,92,204
S,380099,-4,102,246
S,380109,-67,60,278
S,380119,-96,78,271
S,380129,-97,80,248
S,380139,-78,44,270
S,380149,-12,81,274
S,380159,66,146,310
S,380169,99,154,312
S,380179,89,105,326
S,380189,39,77,352
S,380199,62,84,379
S,380209,114,176,415
S,380219,126,209,418
S,380229,37,187,453
S,380239,6,266,333
S,380249,4,244,255
S,380259,17,236,291
S,380269,41,219,347
S,380279,94,194,409
S,380289,114,226,458
S,380299,135,279,425
S,380309,157,253,371
S,380319,153,313,344
S,380329,113,273,326
S,380339,84,265,292
S,380349,79,239,278
S,380359,75,223,266
S,380369,100,219,273
S,380379,103,222,288
S,380389,117,208,296
S,380399,124,218,271
S,380409,110,229,251
S,380419,118,192,215
S,380429,89,221,231
S,380439,98,215,223
S,380449,114,225,229
S,380459,116,209,249
S,380469,122,165,265
S,380479,109,150,274
S,380489,101,121,281
S,380499,86,121,275
S,380509,88,115,269
S,380519,69,78,265
S,380529,60,75,261
S,380539,75,75,283
S,380549,127,45,294
S,380559,116,30,328
S,380569,89,11,337
S,380579,58,-19,328
S,380589,29,-41,328
S,380599,8,-50,320
S,380609,9,-40,303
S,380619,3,-21,286
S,380629,-3,-9,257
S,380639,-8,-9,233
S,380649,9,4,244
S,380659,26,-14,269
S,380669,13,-50,282
S,380679,-4,-85,290
S,380689,-14,-112,287
S,380699,-44,-129,280
S,380709,-65,-131,267
S,380719,-83,-109,233
S,380729,-122,-94,222
S,380739,-106,-94,222
S,380749,-61,-94,240
S,380759,-31,-95,244
S,380769,-60,-90,283
S,380779,-103,-163,272
S,380789,-93,-164,250
S,380799,-62,-151,252
S,380809,-48,-174,275
S,380819,-55,-171,279
S,380829,-51,-147,291
S,380839,-51,-113,290
S,380849,-60,-94,282
S,380859,-69,-88,280
S,380869,-69,-81,274
S,380879,-76,-82,262
S,380889,-81,-77,263
S,380899,-72,-71,269
S,380909,-65,-69,272
S,380919,-50,-51,272
S,380929,-37,-29,271
S,380939,-33,-7,275
S,380949,-34,0,275
S,380959,-40,3,271
S,380969,-45,3,268
S,380979,-51,3,263
S,380989,-53,-5,265
S,380999,-54,-3,264
S,381009,-41,-1,268
S,381019,-34,7,270
S,381029,-28,18,271
S,381039,-25,21,273
S,381049,-21,22,276
S,381059,-23,27,280
S,381069,-27,18,273
S,381079,-34,19,268
S,381089,-38,21,267
S,381099,-43,23,268
S,381109,-43,29,263
S,381119,-45,30,264
S,381129,-42,30,264
S,381139,-37,38,265
S,381149,-37,33,265
S,381159,-38,25,268
S,381169,-37,23,268
S,381179,-38,18,269
S,381189,-37,10,277
S,381199,-36,18,269
S,381209,-33,19,276
S,381219,-33,23,270
S,381229,-37,21,270
S,381239,-36,18,267
S,381249,-38,20,266
S,381259,-39,18,268
S,381269,-35,20,272
S,381279,-38,12,271
S,381289,-40,16,269
S,381299,-42,11,268
S,381309,-43,8,271
S,381319,-43,10,267
S,381329,-43,7,270
S,381339,-45,8,273
S,381349,-45,14,276
S,381359,-42,6,278
S,381369,-42,8,274
S,381379,-44,12,275
S,381389,-49,15,267
S,381399,-56,2,264
M,381399,SLOPE,23,END
OK end
M,387258,SLOPE,24,START
OK start
S,387259,-65,100,246
S,387269,-74,84,237
S,387279,-82,78,229
S,387289,-88,72,230
S,387299,-88,71,233
S,387309,-73,72,242
S,387319,-66,74,249
S,387329,-66,54,254
S,387339,-70,79,233
S,387349,-68,85,233
S,387359,-63,87,239
S,387369,-63,78,244
S,387379,-64,71,248
S,387389,-58,62,239
S,387399,-61,52,242
S,387409,-59,42,243
S,387419,-64,46,247
S,387429,-70,33,246
S,387439,-81,35,248
S,387449,-91,20,254
S,387459,-93,11,253
S,387469,-89,15,245
S,387479,-77,9,246
S,387489,-65,15,241
S,387499,-56,15,231
S,387509,-45,22,222
